date,headline_text,open,high,low,close,adj close,volume
2017-03-07,US issues travel advisory to citizens for Pakistan; Bangladesh; Afghanistan,70.599998,71.0,68.800003,69.0,61.940468,17179.0
2017-03-08,New Zealand/Australia Morning Call-Global markets,69.550003,69.75,67.5,68.349998,61.356968,31407.0
2017-03-09,The Trump presidency on March 8 at 1:30 P.M. EST/1830 GMT,68.550003,69.800003,68.099998,68.849998,61.805813,16497.0
2017-03-10,VC and angel investment on slow track in February,69.75,69.75,67.5,68.5,61.491623,29058.0
2017-03-14,European feeds-Soymeal firmer on Chicago rebound,69.0,70.25,67.0,68.300003,61.312088,22327.0
2017-03-15,Suryoday to make convenience banking its forte; says CEO,69.0,69.5,68.050003,68.199997,61.222309,13879.0
2017-03-16,Soon; you could withdraw up to 90% from PF account to buy your dream home,68.949997,69.0,67.550003,68.199997,61.222309,57177.0
2017-03-17,EU wheat prices mostly lower as euro strengthens,68.75,70.199997,68.199997,68.5,61.491623,51171.0
2017-03-20,Non-desi cattle trafficked to slaughter house from temple,68.349998,71.400002,68.150002,69.849998,62.703506,63164.0
2017-03-21,100-year weather pattern to be studied by AU team,70.050003,71.599998,68.900002,69.349998,62.254658,44064.0
2017-03-22,Financial services honchos in sell mode as markets rise,69.349998,69.349998,68.050003,68.400002,61.401852,31442.0
2017-03-23,Hospitals jacking up bills; patients; insurers feel the impact,68.400002,73.900002,68.400002,72.0,64.63353,338662.0
2017-03-24,TVS Motor will increase prices by 2%,72.400002,73.0,71.099998,71.5,64.184685,77420.0
2017-03-27,New Zealand/Australia Morning Call-Global markets,71.699997,72.0,69.5,70.050003,62.883038,52741.0
2017-03-28,Oil lower again on doubts over duration of output cut,70.75,71.400002,69.650002,69.849998,62.703506,40446.0
2017-03-29,Royalty payments by MNCs outpace performance: Report,70.099998,71.349998,69.849998,69.949997,62.793266,21882.0
2017-03-30,SC bans sale; registration of BS-III vehicles from April 1,70.0,71.5,68.25,70.400002,63.197239,67277.0
2017-03-31,Android store revenues to surpass iOS revenues in 2017; says Report,70.699997,70.75,69.050003,69.800003,62.658623,54829.0
2017-04-03,Man behind liquor ban sulks as Chandigarh bars and pubs go dry,71.0,76.949997,70.050003,74.650002,67.012413,369519.0
2017-04-05,GM hints at winding down its India operations,75.150002,77.5,75.099998,76.75,68.897545,183853.0
2017-04-06,Shriram veteran Sridhar may join Indostar,76.75,78.0,75.599998,76.199997,68.403816,97999.0
2017-04-07,Nigeria pushes to legalise illicit refineries in restive Delta oil region,76.849998,76.849998,73.550003,73.800003,66.249367,78596.0
2017-04-10,Akshay Kumar's idea gets life: Web portal to donate money to martyred jawans launched by govt,73.75,75.599998,73.099998,73.5,65.980072,45120.0
2017-04-11,Philanthropist dollars often come with strings attached: wealth watcher,73.900002,75.0,73.550003,74.5,66.877754,39021.0
2017-04-12,S&P 500 Q1 earnings beats running at a faster pace,74.75,74.800003,71.800003,72.300003,64.90284,59907.0
2017-04-13,Airbus CEO considers new term; says not retiring soon,73.25,73.949997,72.300003,72.599998,65.172134,41290.0
2017-04-17,Hijack alert at Mumbai; Chennai; Hyderabad airports,73.75,73.75,72.0,72.449997,65.037491,45809.0
2017-04-18,When PM Narendra Modi stopped car to meet 4-year-old girl,72.25,74.449997,71.199997,71.699997,64.36422,77161.0
2017-04-19,us reaffirms major defence partner status for india,71.900002,75.0,71.199997,73.349998,65.845406,104217.0
2017-04-20,Mercedes Benz Q1 sales up 1%; co says highest ever,73.5,74.5,73.199997,73.449997,65.935173,42283.0
2017-04-21,white house becomes even more distant as sidewalk is closed,73.650002,74.25,72.300003,72.550003,65.127251,46874.0
2017-04-24,Oppressive acts must be 'in progress': NCLT,73.25,77.199997,73.0,75.849998,68.089622,268331.0
2017-04-25,Traditional timekeepers sneak into wearables segment with hybrid watches,75.599998,76.150002,74.0,74.599998,66.967514,78385.0
2017-04-26,Spectacular growth can be a double-edged sword: CEO,75.0,78.0,73.800003,75.849998,68.089622,296423.0
2017-04-27,U.S. House may consider bill to fund govt. for a week - source,78.0,79.5,77.25,77.849998,69.88501,315722.0
2017-04-28,Saudis eye $200 bln in revenue as privatisation drive starts up,78.5,78.5,76.099998,76.5,68.673126,68563.0
2017-05-02,Rummy; poker startups head south to hit gold,76.050003,79.449997,75.550003,77.849998,69.88501,127754.0
2017-05-03,Xander strikes $350m deal to buy Shriram SEZ,77.849998,78.5,76.800003,76.949997,69.07708,58458.0
2017-05-04,Affordable home loan growth to accelerate,76.949997,79.25,76.199997,77.800003,69.840126,113908.0
2017-05-05,DriveU acquires DriversKart,78.0,78.0,74.050003,74.699997,67.057281,95989.0
2017-05-08,emmanuel macron projected victor in french presidential election,75.75,79.0,75.199997,78.150002,70.154312,132603.0
2017-05-09,UPDATE 1-Canada's Quebec battles floods; police search for toddler; man swept away,79.699997,79.699997,77.0,77.150002,69.256622,59748.0
2017-05-10,We are looking to be a company with a global footprint: Menon,77.699997,78.0,76.5,77.0,69.121971,69147.0
2017-05-11,EarlySalary bags $4mn in series Afrom IDG Ventures India & DHFL,77.699997,77.699997,76.150002,76.449997,68.628235,20271.0
2017-05-12,Invesco's India innovation hub in city,77.0,77.0,74.800003,75.449997,67.730553,39893.0
2017-05-15,india working on energy relationship with neigbours to leverage indias position,77.099998,77.099998,75.300003,76.699997,68.852654,31368.0
2017-05-16,CTS ropes Matt Friedrich former head of criminal division as EVP,75.25,77.800003,75.25,75.650002,67.910095,79264.0
2017-05-17,CBOT soybeans rise on export deal; technical buying,75.699997,76.5,75.25,75.400002,67.685677,25180.0
2017-05-18,ATM upgrade could cost industry Rs 2;000 cr: CATMI,75.0,76.0,73.0,73.400002,65.890282,47166.0
2017-05-19,Kulbhushan Jadhav case: The four issues that swung ICJ's ruling India's way,73.75,75.099998,72.199997,72.5,65.082367,34456.0
2017-05-22,FlexiLoans.com acquires CreditPeriod.com,73.949997,74.0,71.0,71.199997,63.915382,26242.0
2017-05-23,Cisco acquires advanced analytics team at Saggezza,71.0,71.199997,68.5,69.050003,61.985359,48595.0
2017-05-24,CTS sets up new centre in Brazil,70.349998,70.449997,67.5,68.900002,61.850697,47789.0
2017-05-25,Aye Finance bags $8 mn from Blue Orchard,68.800003,70.699997,68.5,70.099998,62.927921,33484.0
2017-05-26,Ashok Leyland net profit for FY17 jumps 214% to Rs 1;223 cr,69.949997,72.400002,69.949997,71.0,63.735844,36547.0
2017-05-29,Spending by states grows at slowest pace in 13 years,71.0,71.949997,70.050003,70.650002,63.421654,22909.0
2017-05-30,Azamgarh girl has alleged link with an ISIS module,70.650002,71.199997,69.0,70.5,63.287006,18974.0
2017-05-31,IT professionals go in for multi-skilling,71.949997,72.099998,68.400002,69.0,61.940468,52119.0
2017-06-01,akhilesh yadav to attend lalu prasads rally on august 27 in bihar,70.0,70.599998,69.0,69.199997,62.119999,38672.0
2017-06-02,Mutual Funds; FIIs on the same page as markets soar,70.25,71.0,69.199997,70.599998,63.376766,39436.0
2017-06-05,London Bleeds Again,70.949997,71.400002,69.300003,70.300003,63.107468,36300.0
2017-06-06,Xiaomi Redmi 4 to go on sale on Amazon today,70.0,71.0,69.199997,69.5,62.389309,19733.0
2017-06-07,Freshdesk rebrands to Freshworks,70.599998,70.599998,68.75,68.949997,61.895576,25482.0
2017-06-08,Pfizer to sign Rs 75cr deal with AstraZeneca,70.25,70.25,67.900002,68.349998,61.356968,38667.0
2017-06-09,Modi; Sharif exchange pleasantries in Astana,68.5,69.400002,68.199997,69.0,61.940468,40625.0
2017-06-12,Diebold shares seen gaining over 25 pct from merger -Barron's,69.449997,70.5,68.550003,69.900002,62.748383,32293.0
2017-06-13,Getting Uber out of reverse hard for whoever's CEO,70.5,71.0,69.900002,70.0,62.838161,27593.0
2017-06-14,After Uber; Tata group invests in taxi app Lyft,69.550003,70.449997,69.099998,69.650002,62.523968,9760.0
2017-06-15,3 of 5 professionals willing to work in cos involved in corruption cases,69.949997,77.25,69.0,75.150002,67.46125,416209.0
2017-06-16,Luxury bikes may get dearer post GST even though overall tax incidence down,75.400002,83.800003,75.300003,81.75,73.385986,911813.0
2017-06-19,Corp NBFCs look to steer lending boom,82.400002,85.75,80.75,83.300003,74.777412,361928.0
2017-06-20,Blue Apron's $3.2 bln debut could be its best dish,83.5,85.550003,82.349998,83.800003,75.226257,275929.0
2017-06-21,centres secret machinery to push its nsg bid,83.949997,87.75,83.0,85.900002,77.111397,422984.0
2017-06-22,Xiaomi Redmi 4A up for sale on Amazon,85.800003,87.199997,83.5,83.699997,75.136475,161877.0
2017-06-23,arun jailtey to launch open acreage exploration policy on june 28,84.75,84.75,81.099998,82.050003,73.655296,112339.0
2017-06-27,Gionee A1 Virat Kohli Signature Edition smartphone available on Amazon India from today,82.199997,84.0,78.300003,79.699997,71.545723,85464.0
2017-06-28,FORMCEPT raises Series A funding from GVFL Ltd,79.0,80.449997,75.550003,76.400002,68.583351,92160.0
2017-06-29,GST may not burn a hole in your pocket; but you will have to tighten purse strings,76.400002,80.400002,76.400002,77.5,69.570801,156111.0
2017-06-30,Thrive Global launches first international partnership in India with Times Bridge,77.0,79.5,77.0,78.800003,70.737801,83339.0
2017-07-03,Money in Swiss banks: India slips to 88th place; UK on top,78.949997,80.75,78.75,79.800003,71.635498,49615.0
2017-07-04,Xiaomi Redmi 4 up for sale on Amazon today,80.0,84.699997,79.900002,83.0,74.508102,178740.0
2017-07-05,We've waited 70 yrs for you; Israeli PM tells Modi as he lands in Tel Aviv,83.099998,87.5,83.099998,86.449997,77.60511,279682.0
2017-07-06,xiaomi redmi 4a available in flash sale on amazon indias website today,87.599998,90.5,86.300003,87.650002,78.682343,427540.0
2017-07-07,GST to have cascading effect on industry: film makers,87.0,96.849998,87.0,94.199997,84.562202,1629280.0
2017-07-10,One-off T20I: Evin Lewis powers West Indies to nine-wicket win against India,95.900002,97.0,95.050003,95.75,85.953613,64409.0
2017-07-11,Lenders eye 15;000 cash recycling ATMs in FY18,96.599998,96.699997,89.650002,90.0,80.791916,246815.0
2017-07-12,E-payments reduce as note ban wave ebbs; cash returns,90.849998,97.699997,89.349998,96.5,86.626877,585295.0
2017-07-13,Essar Steel's NPAs rose in 1 year: RBI tells Guj HC,97.599998,99.75,95.550003,96.099998,86.267799,603294.0
2017-07-14,GVK Power and Infra exits B'luru airport,96.5,96.650002,91.5,92.099998,82.677055,148897.0
2017-07-17,HDFC Bank to rejig swipe machines to boost e-pay,93.5,94.949997,90.75,92.599998,83.1259,206603.0
2017-07-18,RJD chief Lalu Prasad's family takes refuge in divinity,92.0,92.5,90.150002,90.5,81.240761,110793.0
2017-07-19,Cos must create collaboration quotient to push inclusive culture,90.699997,93.800003,90.699997,92.0,82.587288,181581.0
2017-07-20,French court repeals law on regulated gas prices,92.449997,92.449997,89.0,89.550003,80.387955,126032.0
2017-07-21,CBOT corn rallies on Midwest weather view,90.400002,91.699997,88.0,89.300003,80.163536,143454.0
2017-07-24,no need of birth certificate to get a passport now government tells parliament,90.0,92.25,87.199997,88.099998,79.086304,204865.0
2017-07-25,Supreme Court agrees to examine abortion plea of 10-year old rape survivor,90.900002,90.900002,86.75,87.25,78.323265,97370.0
2017-07-26,Kargil War: How events unfolded,88.099998,91.0,88.099998,88.699997,79.624916,132129.0
2017-07-27,UPDATE 1-FDA rejects Eagle Pharmaceuticals' heat stroke treatment,90.0,95.400002,88.75,90.800003,81.510063,833903.0
2017-07-28,'Lenders should pursue defaulters' hidden assets',90.0,93.5,89.050003,90.900002,81.599838,213948.0
2017-07-31,Greater synergy among Tata cos needed,90.25,92.0,88.0,88.699997,79.624916,128173.0
2017-08-01,USDA June soybean crush seen at 146.9 mln bushels,90.050003,90.400002,87.849998,88.099998,79.086304,84869.0
2017-08-02,Why big jobs matter early,88.900002,89.699997,86.25,86.900002,78.009079,91003.0
2017-08-03,indias silence on maldivian crisis will worsen the chaos,86.650002,87.25,84.300003,84.650002,75.989281,89528.0
2017-08-04,us may raise immigration bar for the poorly educated lower it for the skilled elite,85.400002,86.300003,84.099998,84.449997,75.809738,70128.0
2017-08-07,Hyundai to check feasibility of bringing mini e-SUV here,85.150002,87.349998,83.150002,83.699997,75.136475,82048.0
2017-08-08,GST effect: Budget hotels preferred over luxury ones,85.0,86.0,76.699997,77.900002,69.929893,204545.0
2017-08-09,Career growth: Ask right questions before quitting,77.0,77.949997,73.949997,76.300003,68.493584,166784.0
2017-08-10,'Govt's dilly-dallying very distressing',75.0,76.75,71.0,72.099998,64.723289,91173.0
2017-08-11,Hurt by online abuse; opener Abhinav Mukund slams racism in tweet,70.800003,73.0,68.949997,71.199997,63.915382,108551.0
2017-08-14,I-T lens on Amitabh Bachchan; others in Panama case,71.5,74.199997,71.25,73.550003,66.024956,55634.0
2017-08-16,Millennials push cos towards new practices at workplace,73.900002,77.25,73.599998,76.050003,68.269173,74098.0
2017-08-17,more than 15 kg of check in baggage could cost domestic flyers a lot more now,76.949997,79.800003,75.5,77.5,69.570801,113596.0
2017-08-18,Seven banks cut return on savings account,77.400002,79.25,76.0,77.75,69.795235,115681.0
2017-08-21,Russian court rejects Siemens' plea to seize its turbines in Crimea,77.900002,78.550003,76.400002,76.650002,68.807777,53684.0
2017-08-22,On your 'marks'; set; go,77.599998,77.599998,74.550003,74.900002,67.236824,68179.0
2017-08-23,Personal leadership to give cos competitive advantage,75.699997,76.5,75.150002,76.199997,68.403816,58929.0
2017-08-24,Brazil's Lula says party may field someone else in 2018,74.650002,75.699997,73.949997,74.599998,68.312248,53274.0
2017-08-28,rat delays ais delhi san francisco flight by over 9 hours,75.050003,76.5,74.800003,75.050003,68.724327,35020.0
2017-08-29,Cotton sowing touches record high on good rains,74.400002,75.400002,73.5,73.599998,67.396523,54611.0
2017-08-30,Cos need to build inclusive workplaces for diversity,74.75,76.0,74.5,75.5,69.136391,33839.0
2017-08-31,LPC: Academy Sports' loans drop on earnings delay due to Hurricane Harvey,75.349998,78.0,75.099998,75.849998,69.456886,126593.0
2017-09-01,aahaa stores bags series A,76.699997,80.5,76.25,78.550003,71.929329,180119.0
2017-09-04,Texas governor says Harvey damage could reach $180 bln,79.0,79.0,75.150002,76.25,69.823174,59884.0
2017-09-05,U.S. gasoline prices tumble as Harvey subsides,76.5,78.25,76.5,77.599998,71.059387,51036.0
2017-09-06,Sensex drops 190 points on North Korea's nuclear test,76.0,80.0,76.0,78.150002,71.563034,67764.0
2017-09-07,Innovate your CV to stand out among competitors,78.949997,80.0,77.0,77.449997,70.922028,81313.0
2017-09-08,AI makes voice recognition expand horizons,77.949997,78.849998,76.599998,76.949997,70.464165,67450.0
2017-09-11,pm modi shinzo abe to kick start indias first bullet train project on thursday,77.0,78.650002,77.0,77.349998,70.830452,29120.0
2017-09-12,What is National Pension Scheme?,78.0,79.349998,77.25,77.550003,71.013603,128702.0
2017-09-13,Fulfil your commitments to succeed in corporate life,78.0,83.75,77.900002,80.199997,73.440247,298767.0
2017-09-14,Government asks 1;222 NGOs to validate bank accounts,80.0,85.849998,80.0,84.449997,77.332024,321544.0
2017-09-15,Square Inc: Climbs to record high,84.300003,84.900002,81.300003,82.599998,75.637955,112569.0
2017-09-18,Govt plans to make PAN the biz Aadhaar for companies; NGOs,84.349998,85.5,82.699997,83.150002,76.141594,88009.0
2017-09-19,Fuel prices may come down by Diwali: Pradhan,83.5,88.800003,82.449997,87.400002,80.033386,399147.0
2017-09-20,Amazon sale starts today 40% off on mobiles; 60% off on electronics; 70% off on fashion,87.949997,90.400002,86.550003,87.050003,79.712891,279233.0
2017-09-21,Flipkart Big Billion Sale Day 2: Lowest price on iPhone; up to 90% off on electronics,87.599998,94.0,82.849998,91.75,84.016731,651437.0
2017-09-22,Ready to talk to all unconditionally: Madhav,91.699997,92.900002,86.550003,87.650002,80.262314,454951.0
2017-09-25,It was Ravi's idea to promote Hardik up the order; says Kohli,88.25,88.849998,84.0,84.349998,77.240463,105514.0
2017-09-26,BJP national executive discusses note ban; GST; accepts there were 'teething problems',84.0,86.650002,83.5,86.0,78.751396,106638.0
2017-09-27,Employer brand key to woo top talent; boosts CV value,87.0,87.400002,81.25,82.349998,75.409027,68524.0
2017-09-28,Abbott gets nod to withdraw cardiac stent,82.0,84.900002,81.099998,83.300003,76.278961,94172.0
2017-09-29,Banks may lose Rs 3;800 crore a year on card swipes: SBI,83.800003,85.900002,82.800003,83.449997,76.416306,58492.0
